,name,album,artist,uri,release_date,length,popularity,danceability,acousticness,energy,instrumentalness,liveness,loudness,speechiness,tempo,time_signature
4368,El Más Duro,Mundial,Daddy Yankee,spotify:track:4s7NmneNbHOGyHN3p7NF6B,2010-04-27,176426,6,0.564,0.379,0.921,0.0,0.784,-4.204,0.246,166.069,4
4369,Daría,Mundial,Daddy Yankee,spotify:track:2BKimeWAPjYTLSzTtsanHb,2010-04-27,216453,6,0.712,0.117,0.878,0.0,0.102,-6.454,0.0633,98.989,4
4370,Rumba y Candela,Mundial,Daddy Yankee,spotify:track:6RGEqQOZTORqcJwzMaDe6p,2010-04-27,188893,7,0.747,0.13,0.904,8.38e-06,0.36,-2.3,0.0708,89.987,4
4371,Mintiendo Con la Verdad,Mundial,Daddy Yankee,spotify:track:5r5YbSny9k8dAC94Wedl2l,2010-04-27,191266,4,0.596,0.0759,0.949,9.11e-06,0.193,-3.717,0.0536,155.012,4
4372,Campeo a Mi Manera,Mundial,Daddy Yankee,spotify:track:5PKSLKWlaq0tfYWA0fEdPg,2010-04-27,192773,5,0.681,0.189,0.901,0.0,0.443,-3.335,0.202,144.021,4
4373,Grito Mundial,Mundial,Daddy Yankee,spotify:track:4tVfoGaofzBo6EppUMeqFt,2010-04-27,185453,13,0.729,0.0124,0.983,0.0,0.0776,-5.616,0.0631,118.982,4
4374,Talento de Barrio,Talento de Barrio,Daddy Yankee,spotify:track:0FpNht2p5jYo2aiSki5jcT,2008-08-12,187373,42,0.584,0.0412,0.965,0.0,0.126,-4.804,0.262,139.895,4
4375,Pa-Kum-Pa!,Talento de Barrio,Daddy Yankee,spotify:track:5g3Uxz0Sk0Mifa6W9NaNVm,2008-08-12,200653,38,0.855,0.134,0.808,0.00422,0.255,-4.18,0.0775,95.015,4
4376,Temblor,Talento de Barrio,Daddy Yankee,spotify:track:47tfYtTP2VSU1XVqHFc1SG,2008-08-12,194986,44,0.701,0.0426,0.851,0.0,0.0927,-4.951,0.0375,160.029,4
4377,Pose,Talento de Barrio,Daddy Yankee,spotify:track:5BB5zjzCzo9M3uOKzhiXZB,2008-08-12,217226,66,0.806,0.0407,0.887,2.03e-05,0.364,-3.51,0.0909,117.031,4
4378,Llamado de Emergencia,Talento de Barrio,Daddy Yankee,spotify:track:3bkBVEmRJuJZNh5iVgJkWm,2008-08-12,239920,70,0.699,0.217,0.91,2.66e-06,0.146,-4.405,0.036,97.971,4
4379,Oasis de Fantasia,Talento de Barrio,Daddy Yankee,spotify:track:1qSQFzO46xZdJJu9PI1DJ3,2008-08-12,185200,42,0.782,0.0887,0.729,1.47e-06,0.0418,-4.991,0.0373,95.043,4
4380,Salgo Pa' la Calle,Talento de Barrio,Daddy Yankee,spotify:track:3nCFiwtuVqVJmnSasApvr3,2008-08-12,267746,65,0.617,0.0384,0.771,3.32e-06,0.162,-5.586,0.112,180.002,4
4381,¿Qué Tengo Que Hacer?,Talento de Barrio,Daddy Yankee,spotify:track:0nssGbqC6ZSMx0OliWCkHk,2008-08-12,218506,66,0.76,0.0758,0.893,8.21e-05,0.321,-3.913,0.0639,107.994,4
4382,Suelta,Talento de Barrio,Daddy Yankee,spotify:track:4wGa99ZcejrdcBf6BvHgu6,2008-08-12,209226,38,0.827,0.114,0.763,0.000199,0.225,-4.67,0.0822,94.03,4
4383,De la Paz y de la Guerra,Talento de Barrio,Daddy Yankee,spotify:track:7DTr3RkvLMRvcMhWxpCCrH,2008-08-12,236080,35,0.712,0.144,0.926,2.64e-06,0.0673,-4.407,0.0376,100.024,4
4384,Pasión,Talento de Barrio,Daddy Yankee,spotify:track:6WTCeuq5Nk36jrEbCOvTe2,2008-08-12,235933,44,0.824,0.0342,0.953,6.43e-05,0.11,-3.57,0.0513,113.994,4
4385,Como y Vete,Talento de Barrio,Daddy Yankee,spotify:track:5ldJ1DIhXk5QRlmbyKoqDD,2008-08-12,221426,34,0.724,0.0634,0.863,0.000106,0.219,-4.5,0.0677,163.965,4
4386,K-Ndela,Talento de Barrio,Daddy Yankee,spotify:track:2dmLeEk5WmwKt39v5tLzHA,2008-08-12,221853,35,0.874,0.106,0.885,0.0,0.53,-4.001,0.0532,114.024,4
4387,Infinito,Talento de Barrio,Daddy Yankee,spotify:track:0OS9lIXVVNOXpbw11bXKQk,2008-08-12,196800,38,0.789,0.038,0.822,0.00819,0.153,-4.91,0.0765,108.997,4
4388,Somos de Calle,Talento de Barrio,Daddy Yankee,spotify:track:5tqPtgj3Q2NrwRBUCZ3j7L,2008-08-12,214786,60,0.594,0.00597,0.687,0.0,0.0843,-5.808,0.219,120.036,3
4389,No Es Culpa Mía - Bonus Track,Talento de Barrio,Daddy Yankee,spotify:track:6lRkzsQVkoOvKMXNiBONCo,2008-08-12,107572,58,0.801,0.462,0.844,1.51e-06,0.0819,-4.376,0.0902,94.054,4
4390,Jefe,El Cartel: The Big Boss,Daddy Yankee,spotify:track:326bClEXlXk9oiW5ynpfSA,2007-06-05,237760,44,0.846,0.0733,0.859,0.0,0.104,-4.337,0.237,125.092,4
4391,En Sus Marcas Listos Fuera,El Cartel: The Big Boss,Daddy Yankee,spotify:track:3N6UHeyGCAU18Nh0p12wH4,2007-06-05,206520,40,0.808,0.0304,0.805,0.0,0.229,-5.765,0.179,90.019,4
4392,Cambio,El Cartel: The Big Boss,Daddy Yankee,spotify:track:4RtjCS6gJcyn0f8sqEVDQo,2007-06-05,191800,38,0.867,0.0631,0.682,0.0,0.0866,-5.028,0.0573,96.993,4
4393,Fuera de Control,El Cartel: The Big Boss,Daddy Yankee,spotify:track:7Hm6tRhG88OLDSbpFCkG0o,2007-06-05,183266,34,0.848,0.0885,0.631,1.27e-05,0.0529,-6.141,0.154,90.016,4
4394,Impacto,El Cartel: The Big Boss,Daddy Yankee,spotify:track:4jjPvqzUHNYuNEtSJnklwJ,2007-06-05,185106,56,0.794,0.00889,0.864,0.000145,0.0398,-5.964,0.0755,100.516,4
4395,Ella Me Levanto,El Cartel: The Big Boss,Daddy Yankee,spotify:track:3AZXqe3LGCFD4r6YFJgaK3,2007-06-05,209493,71,0.76,0.0743,0.899,0.0,0.212,-4.744,0.0677,100.046,4
4396,A Lo Clásico,El Cartel: The Big Boss,Daddy Yankee,spotify:track:1HgAViv2g9JqZy1wyA15AE,2007-06-05,235093,32,0.853,0.0476,0.84,0.0,0.142,-3.63,0.116,91.024,4
4397,Bring It On,El Cartel: The Big Boss,Daddy Yankee,spotify:track:4bmYilmgAivxOg8C8TCyy1,2007-06-05,223773,34,0.624,0.0727,0.78,0.0,0.0692,-4.05,0.114,174.064,4
4398,Who's Your Daddy,El Cartel: The Big Boss,Daddy Yankee,spotify:track:08QKegVukMUXvWhwlSfezR,2007-06-05,224106,32,0.578,0.0183,0.661,0.000138,0.698,-5.32,0.113,100.592,4
4399,El Celular,El Cartel: The Big Boss,Daddy Yankee,spotify:track:53kcTHS8q219HcRttb8DK0,2007-06-05,152346,30,0.878,0.00915,0.669,0.0,0.193,-5.734,0.0659,114.944,4
4400,Ven Dámelo,El Cartel: The Big Boss,Daddy Yankee,spotify:track:3SXaoWRpFF0kpQw28XynIB,2007-06-05,215986,34,0.906,0.0913,0.651,0.000877,0.0614,-6.427,0.0703,100.007,4
4401,Papi Lover,El Cartel: The Big Boss,Daddy Yankee,spotify:track:2T73BObNu18gxtNKCFwIae,2007-06-05,221026,28,0.797,0.0405,0.723,0.0,0.0447,-3.101,0.0696,91.989,4
4402,Qué Pasó!,El Cartel: The Big Boss,Daddy Yankee,spotify:track:4VgJJ92F2dTpib1BZQjujE,2007-06-05,252000,27,0.805,0.0689,0.68,0.0,0.0584,-6.953,0.265,99.983,4
4403,Mensaje de Estado,El Cartel: The Big Boss,Daddy Yankee,spotify:track:0v6nIYnXeOLNQfoONcUzs7,2007-06-05,246853,35,0.768,0.0897,0.837,0.0,0.168,-3.395,0.135,98.036,4
4404,Tensión,El Cartel: The Big Boss,Daddy Yankee,spotify:track:3qGFDJkivzzKdzG6bQYFzk,2007-06-05,201600,35,0.875,0.122,0.624,2.25e-06,0.0682,-4.87,0.0965,99.972,4
4405,Soy Lo Que Soy,El Cartel: The Big Boss,Daddy Yankee,spotify:track:3uaitUcAaIRT0SHGN6iJFl,2007-06-05,251493,33,0.781,0.11,0.804,2.77e-05,0.163,-4.573,0.215,96.994,4
4406,Coraza Divina,El Cartel: The Big Boss,Daddy Yankee,spotify:track:145Ptlj6mpvwx0aQSPjJ8s,2007-06-05,235653,31,0.758,0.224,0.929,0.0,0.225,-2.813,0.068,93.018,4
4407,Plane To P.R.,El Cartel: The Big Boss,Daddy Yankee,spotify:track:2PCHUD9kbvOT6bOF7KkeS9,2007-06-05,248426,27,0.881,0.0783,0.735,0.0,0.365,-3.899,0.165,105.014,4
4408,Me Quedaría,El Cartel: The Big Boss,Daddy Yankee,spotify:track:507bQuaGcEDzmYQRvaf0DY,2007-06-05,260226,25,0.776,0.00898,0.812,0.0,0.86,-3.085,0.118,99.058,4
4409,Todos Quieren a Raymond,El Cartel: The Big Boss,Daddy Yankee,spotify:track:6EWM09YPzJeaC3XjknEzuF,2007-06-05,281640,36,0.893,0.156,0.597,0.0,0.305,-4.794,0.185,96.03,4
4410,Impacto - Remix,El Cartel: The Big Boss,Daddy Yankee,spotify:track:68Jb134jJi2Q0NrTKjh0NJ,2007-06-05,207586,52,0.772,0.00463,0.887,3.67e-05,0.131,-5.702,0.0534,100.492,4
4411,En Directo (skit),Barrio Fino En Directo,Daddy Yankee,spotify:track:7bcOfwLBZaBAm31ngLVwW6,2006-01-01,96026,0,0.238,0.0711,0.684,0.712,0.489,-13.969,0.0819,95.934,4
4412,King Daddy - Live,Barrio Fino En Directo,Daddy Yankee,spotify:track:16EQoTYGkOeC9c8qNhnelL,2006-01-01,155640,1,0.76,0.186,0.957,0.0,0.244,-3.121,0.11,96.077,4
4413,Dale Caliente - Live,Barrio Fino En Directo,Daddy Yankee,spotify:track:6hdKkelxUIxS2rI2CTsGGZ,2006-01-01,197280,2,0.789,0.127,0.923,0.0,0.594,-3.882,0.172,96.016,4
4414,El Empuje - Live,Barrio Fino En Directo,Daddy Yankee,spotify:track:0LpPJejR8vHPwDMIBS7tzE,2006-01-01,208453,0,0.72,0.0214,0.919,0.0,0.643,-2.139,0.0451,97.018,4
4415,Tu Principe - Live,Barrio Fino En Directo,Daddy Yankee,spotify:track:2ZupbjYI5KEp500EL8GtBb,2006-01-01,215893,2,0.748,0.12,0.96,0.0,0.741,-2.814,0.129,94.004,4
4416,Santifica Tues Escapularios - Live,Barrio Fino En Directo,Daddy Yankee,spotify:track:0hydzgvGJw6WV5QS991LfG,2006-01-01,205040,1,0.724,0.0642,0.924,0.0,0.803,-3.716,0.279,92.097,4
4417,Corazones - Live,Barrio Fino En Directo,Daddy Yankee,spotify:track:3C60XidZQYycU8qHqkjpUC,2006-01-01,217746,1,0.631,0.0839,0.904,0.0,0.929,-3.662,0.213,105.765,5
4418,No Me Dejes Solo - Live,Barrio Fino En Directo,Daddy Yankee,spotify:track:2tS6uFjde9O94A11jzfI4b,2006-01-01,97480,2,0.759,0.0875,0.934,0.0,0.722,-3.357,0.0947,96.012,4
4419,"Lo Que Paso, Paso - Live",Barrio Fino En Directo,Daddy Yankee,spotify:track:1HP3hAfho0cQ2rX8mUXzT7,2006-01-01,217546,2,0.749,0.0395,0.903,0.0,0.334,-4.026,0.0391,96.996,4
4420,Gasolina - Live,Barrio Fino En Directo,Daddy Yankee,spotify:track:5cM5iFCyOecgCJFHlxdwoQ,2006-01-01,306720,6,0.668,0.153,0.865,0.0,0.154,-4.251,0.27,96.007,4
4421,Rompe - Remix,Barrio Fino En Directo,Daddy Yankee,spotify:track:6lF47CzDZU3et0ACm8UUj3,2006-01-01,209026,21,0.638,0.228,0.837,0.0,0.183,-3.984,0.274,176.116,4
4422,Machucando,Barrio Fino En Directo,Daddy Yankee,spotify:track:4jPdAEMUeR57Dmw9FrdbKv,2006-01-01,178800,4,0.84,0.241,0.843,9.97e-06,0.23,-4.129,0.0644,93.977,4
4423,Gangsta Zone,Barrio Fino En Directo,Daddy Yankee,spotify:track:7ri4pzgzXxSCRGP8Fc0Nt4,2006-01-01,213000,5,0.654,0.0321,0.879,7.3e-06,0.0679,-4.743,0.235,184.033,4
4424,Machete - Remix,Barrio Fino En Directo,Daddy Yankee,spotify:track:0KIaGsuzlOba9d8F5dChYB,2006-01-01,207373,1,0.744,0.114,0.967,2.02e-05,0.139,-2.91,0.0671,171.994,4
4425,Como Dice Que Dijo (skit),Barrio Fino En Directo,Daddy Yankee,spotify:track:1Oia7D15TJ9AXbHBLnZdMQ,2006-01-01,41053,0,0.611,0.542,0.685,0.0,0.924,-9.22,0.7,87.854,1
4426,El Truco - Live,Barrio Fino En Directo,Daddy Yankee,spotify:track:49NllzrrhvrrJ518OFbD0j,2006-01-01,219360,1,0.596,0.0553,0.954,0.0,0.0365,-1.837,0.141,200.073,4
4427,En Directo (skit),Barrio Fino En Directo,Daddy Yankee,spotify:track:0GyRjBdvF52h4aKvBLd7W9,2005-01-01,96026,17,0.315,0.0733,0.701,0.673,0.475,-14.041,0.0842,95.971,4
4428,King Daddy - Live,Barrio Fino En Directo,Daddy Yankee,spotify:track:6Y3I29ystr4iL6ttgYjExi,2005-01-01,155640,23,0.758,0.16,0.962,0.0,0.18,-3.118,0.121,96.052,4
4429,Dale Caliente - Live,Barrio Fino En Directo,Daddy Yankee,spotify:track:0RfJpHvPCBVgS2c37Q196W,2005-01-01,197280,30,0.785,0.113,0.93,0.0,0.436,-3.913,0.158,95.996,4
4430,El Empuje - Live,Barrio Fino En Directo,Daddy Yankee,spotify:track:4VhjJxZ67Co9o6RV2JZjUw,2005-01-01,208453,21,0.713,0.0283,0.917,0.0,0.62,-2.167,0.0509,97.014,4
4431,Tu Principe - Live,Barrio Fino En Directo,Daddy Yankee,spotify:track:1hhsvQa8lGsqG5600rrHbh,2005-01-01,215893,36,0.755,0.12,0.956,0.0,0.759,-2.798,0.105,94.007,4
4432,Santifica Tues Escapularios - Live,Barrio Fino En Directo,Daddy Yankee,spotify:track:7fB5qRv9AsedVjY0Jizetj,2005-01-01,205040,25,0.74,0.0682,0.923,0.0,0.819,-3.742,0.272,92.077,4
4433,Corazones - Live,Barrio Fino En Directo,Daddy Yankee,spotify:track:5CB5eGHJNlWVBZjMmjh1F8,2005-01-01,217746,23,0.551,0.0915,0.906,0.0,0.93,-3.637,0.248,107.253,5
4434,No Me Dejes Solo - Live,Barrio Fino En Directo,Daddy Yankee,spotify:track:2NdSIEYisadYx6edVO8waX,2005-01-01,97480,31,0.749,0.083,0.933,0.0,0.583,-3.365,0.0888,96.017,4
4435,"Lo Que Paso, Paso - Live",Barrio Fino En Directo,Daddy Yankee,spotify:track:7y86KW7zzprGtQUyXOvY9J,2005-01-01,217546,35,0.74,0.0375,0.91,0.0,0.323,-4.0,0.039,96.992,4
4436,Gasolina - Live,Barrio Fino En Directo,Daddy Yankee,spotify:track:2sAV2iSJbwCGRDm2YPTdVr,2005-01-01,306680,31,0.667,0.148,0.872,0.0,0.155,-4.253,0.264,95.995,4
4437,Rompe,Barrio Fino En Directo,Daddy Yankee,spotify:track:4Xtlw8oXkIOvzV7crUBKeZ,2005-01-01,188626,63,0.696,0.0727,0.858,3.19e-06,0.0631,-5.155,0.0859,176.061,4
4438,Machucando,Barrio Fino En Directo,Daddy Yankee,spotify:track:3FWAWggrMlMaSuBrf5cgKP,2005-01-01,178786,42,0.84,0.241,0.843,9.97e-06,0.232,-4.129,0.0632,93.973,4
4439,Gangsta Zone,Barrio Fino En Directo,Daddy Yankee,spotify:track:3h99fBGkTn3J2NsrYU8rcO,2005-01-01,212986,49,0.747,0.0286,0.887,5.25e-05,0.0745,-4.757,0.151,91.996,4
4440,Machete - Remix,Barrio Fino En Directo,Daddy Yankee,spotify:track:3edpGXChaJFXWZ6k3D2CWC,2005-01-01,207373,28,0.736,0.12,0.967,2.13e-05,0.138,-2.929,0.063,172.056,4
4441,Como Dice Que Dijo (skit),Barrio Fino En Directo,Daddy Yankee,spotify:track:6AR9fRpitkRHr9O6AfgESW,2005-01-01,41053,15,0.675,0.571,0.714,0.0,0.912,-9.187,0.758,102.036,3
4442,El Truco - Live,Barrio Fino En Directo,Daddy Yankee,spotify:track:6wyUcAtrvfeZjmv4SlZokS,2005-01-01,219346,23,0.597,0.0599,0.951,0.0,0.0324,-1.829,0.139,200.006,4
4443,En Directo (skit),Barrio Fino En Directo,Daddy Yankee,spotify:track:6LOG3056LSdt6vuBddAWQ2,2005-01-01,96133,0,0.237,0.0715,0.688,0.802,0.486,-13.951,0.0869,96.456,4
4444,King Daddy - Live,Barrio Fino En Directo,Daddy Yankee,spotify:track:6b2mXb70nCLfOKrMbc2Z0c,2005-01-01,155573,1,0.764,0.173,0.96,0.0,0.289,-3.076,0.0992,96.072,4
4445,Dale Caliente - Live,Barrio Fino En Directo,Daddy Yankee,spotify:track:0371Fb5RVVIr9esSzqcIej,2005-01-01,197466,1,0.789,0.112,0.932,0.0,0.559,-3.893,0.118,96.002,4
4446,El Empuje - Live,Barrio Fino En Directo,Daddy Yankee,spotify:track:0nkBJ8bQM1yAoLq8aosui3,2005-01-01,208226,1,0.709,0.024,0.922,0.0,0.613,-2.108,0.046,97.004,4
4447,Tu Principe - Live,Barrio Fino En Directo,Daddy Yankee,spotify:track:3bQ22PFQjX1QWjj9zFALNE,2005-01-01,215960,4,0.749,0.115,0.958,0.0,0.723,-2.802,0.122,94.002,4
4448,Santifica Tues Escapularios - Live,Barrio Fino En Directo,Daddy Yankee,spotify:track:6u4H7oGFafkzKFoP5cjrps,2005-01-01,205160,1,0.715,0.0676,0.917,0.0,0.724,-3.741,0.277,92.11,4
4449,Corazones - Live,Barrio Fino En Directo,Daddy Yankee,spotify:track:0PDR02hNDrYWgCD9ZT83qp,2005-01-01,217560,1,0.622,0.0784,0.9,0.0,0.936,-3.647,0.206,105.7,5
4450,No Me Dejes Solo - Live,Barrio Fino En Directo,Daddy Yankee,spotify:track:3asvHT081n6YXopu6wrTiH,2005-01-01,97613,9,0.763,0.102,0.931,0.0,0.468,-3.365,0.0949,96.017,4
4451,"Lo Que Paso, Paso - Live",Barrio Fino En Directo,Daddy Yankee,spotify:track:7t5OpJM7AgG0coObDuQzhT,2005-01-01,217413,6,0.729,0.0399,0.905,0.0,0.317,-4.037,0.0435,96.991,4
4452,Gasolina - Live,Barrio Fino En Directo,Daddy Yankee,spotify:track:4vgcN36FlsQG88PyX5SSvE,2005-01-01,306693,3,0.67,0.161,0.866,0.0,0.145,-4.232,0.247,95.983,4
4453,Rompe - Remix (Edited),Barrio Fino En Directo,Daddy Yankee,spotify:track:3QJxpXEZqeTcSmW1hLUQin,2005-01-01,209040,15,0.635,0.242,0.839,0.0,0.126,-4.051,0.27,176.266,4
4454,Machucando,Barrio Fino En Directo,Daddy Yankee,spotify:track:6o7ygIUtpyIyJUZhKotFh2,2005-01-01,178800,6,0.846,0.23,0.842,6.94e-06,0.174,-4.066,0.0783,93.962,4
4455,Gangsta Zone - Album Version (Edited),Barrio Fino En Directo,Daddy Yankee,spotify:track:5B24L6KVFrdjU9iDbYZXeY,2005-01-01,212986,7,0.647,0.0291,0.87,2.78e-05,0.0639,-4.782,0.23,184.058,4
4456,Machete - Remix,Barrio Fino En Directo,Daddy Yankee,spotify:track:1u8dUkxeIampc6GpzdlHin,2005-01-01,207280,5,0.735,0.0314,0.954,9.69e-05,0.171,-3.01,0.0601,172.066,4
4457,Como Dice Que Dijo (skit),Barrio Fino En Directo,Daddy Yankee,spotify:track:4oSNLTR9Fm4E9MbgeCchnG,2005-01-01,41146,0,0.638,0.571,0.705,0.0,0.918,-9.286,0.792,95.948,4
4458,El Truco - Live,Barrio Fino En Directo,Daddy Yankee,spotify:track:4bQysVI9i1A6aOG8n5SnJP,2005-01-01,218506,2,0.691,0.00167,0.88,0.0,0.0309,-2.665,0.0496,99.976,4
4459,Intro,Barrio Fino (Bonus Track Version),Daddy Yankee,spotify:track:68UyJvQo8yYisTEsFyOGsS,2004-07-13,79360,35,0.576,0.642,0.64,0.0,0.887,-10.39,0.466,113.693,5
4460,King Daddy,Barrio Fino (Bonus Track Version),Daddy Yankee,spotify:track:0zpmJNXSpRwY42jOyWPxgQ,2004-07-13,151133,54,0.759,0.17,0.885,0.0,0.302,-5.114,0.21,96.238,4
4461,Dale Caliente,Barrio Fino (Bonus Track Version),Daddy Yankee,spotify:track:6X8pDrhv1pnurPSNUyizR2,2004-07-13,195800,57,0.831,0.0649,0.742,0.0,0.0744,-6.736,0.153,95.995,4
4462,No Me Dejes Solo,Barrio Fino (Bonus Track Version),Daddy Yankee,spotify:track:1EhM7nYYRpH2kzPdlnEpHa,2004-07-13,170240,63,0.79,0.0755,0.837,5.39e-05,0.0729,-5.797,0.0609,95.968,4
4463,Gasolina,Barrio Fino (Bonus Track Version),Daddy Yankee,spotify:track:6jEZLz3YpnEBRpVkv35AmP,2004-07-13,192600,76,0.857,0.332,0.801,1.2e-06,0.0789,-6.499,0.0618,96.009,4
4464,Like You,Barrio Fino (Bonus Track Version),Daddy Yankee,spotify:track:3S2wsVP6VihPaMdxrRELmA,2004-07-13,202933,49,0.809,0.103,0.691,0.0,0.284,-6.573,0.079,95.008,4
4465,El Muro,Barrio Fino (Bonus Track Version),Daddy Yankee,spotify:track:1iH7lxELcTRwNXEDikqSEW,2004-07-13,179200,39,0.891,0.107,0.694,0.0,0.249,-5.793,0.191,93.014,4
4466,"Lo Que Pasó, Pasó",Barrio Fino (Bonus Track Version),Daddy Yankee,spotify:track:6z5Xrx58p5Bs18RIe6KXbI,2004-07-13,210933,73,0.816,0.102,0.747,0.0,0.263,-6.468,0.0411,97.019,4
4467,Tu Príncipe,Barrio Fino (Bonus Track Version),Daddy Yankee,spotify:track:0Q7ZM15J0cJA9rd7pQYdRq,2004-07-13,205520,71,0.771,0.161,0.815,2.01e-05,0.189,-5.423,0.0719,94.016,4
4468,Cuéntame,Barrio Fino (Bonus Track Version),Daddy Yankee,spotify:track:0PvhZxSSaVjmGBgtj2RtqL,2004-07-13,155546,49,0.577,0.0762,0.562,0.0,0.367,-7.02,0.0487,176.024,4
4469,Santifica Tus Escapularios,Barrio Fino (Bonus Track Version),Daddy Yankee,spotify:track:0TOfUc4AO3nk46xtVS1K4t,2004-07-13,199493,50,0.837,0.181,0.823,0.0,0.0737,-4.516,0.158,91.923,4
4470,Sabor a Melao,Barrio Fino (Bonus Track Version),Daddy Yankee,spotify:track:0RCYZ7YKJRY1titgA7cKc1,2004-07-13,223600,46,0.804,0.0667,0.951,0.157,0.154,-3.992,0.0652,96.007,4
4471,El Empuje,Barrio Fino (Bonus Track Version),Daddy Yankee,spotify:track:42Q1BecJoa3C9NUosup4xP,2004-07-13,203506,37,0.821,0.0283,0.747,9.19e-06,0.458,-5.159,0.0514,97.024,4
4472,Qué Vas a Hacer?,Barrio Fino (Bonus Track Version),Daddy Yankee,spotify:track:7McEcxA3Pp6iUZFePT3fS7,2004-07-13,199533,40,0.769,0.0123,0.689,0.0188,0.104,-6.276,0.0877,92.019,4
4473,Salud y Vida,Barrio Fino (Bonus Track Version),Daddy Yankee,spotify:track:5sC0youR92ljJRn6VatElb,2004-07-13,206800,59,0.945,0.606,0.49,0.0,0.323,-5.766,0.107,100.011,4
4474,"Intermedio ""Gavilán""",Barrio Fino (Bonus Track Version),Daddy Yankee,spotify:track:7tPOpEpFedY6K6veGJrLBM,2004-07-13,72626,34,0.528,0.534,0.741,0.0,0.144,-8.397,0.129,78.159,5
4475,Corazones,Barrio Fino (Bonus Track Version),Daddy Yankee,spotify:track:6vd3N43OyH9VymDR2rx4rH,2004-07-13,209733,42,0.737,0.273,0.864,0.0,0.253,-3.284,0.219,79.451,4
4476,Golpe de Estado,Barrio Fino (Bonus Track Version),Daddy Yankee,spotify:track:7qm884sKOAoF5AuZUgBUfa,2004-07-13,186133,37,0.909,0.179,0.849,0.0,0.366,-5.379,0.252,95.05,4
4477,2 Mujeres,Barrio Fino (Bonus Track Version),Daddy Yankee,spotify:track:6B3420qRACLWBoizIh40be,2004-07-13,189106,43,0.85,0.133,0.736,1.77e-06,0.183,-5.123,0.0893,97.023,4
4478,Saber Su Nombre,Barrio Fino (Bonus Track Version),Daddy Yankee,spotify:track:7chhNItCBXinSAsRmzrBzj,2004-07-13,218560,35,0.806,0.124,0.696,2.22e-06,0.353,-7.614,0.0999,96.998,4
4479,Outro,Barrio Fino (Bonus Track Version),Daddy Yankee,spotify:track:69mSJvZKzKgQV6bYyiGIUb,2004-07-13,189533,33,0.57,0.83,0.654,0.000124,0.0691,-6.929,0.283,192.145,4
4480,Sabor a Melao - Remix (Bonus Track),Barrio Fino (Bonus Track Version),Daddy Yankee,spotify:track:5D0BvxDAStfq9AK6Epi8iu,2004-07-13,219266,42,0.87,0.273,0.976,1.8e-05,0.449,-2.68,0.0472,96.027,4
4481,"Lo Que Pasó, Pasó - Remix (Bonus Track)",Barrio Fino (Bonus Track Version),Daddy Yankee,spotify:track:0lXWuauGJjaIKowGHJ4xDO,2004-07-13,227933,46,0.739,0.26,0.815,5.09e-06,0.0851,-6.169,0.0436,96.978,4
4482,Intro / Segurosqui,Los Homerun-es,Daddy Yankee,spotify:track:1apJbnviV34Tq8hz3wYVX2,2003-09-23,336280,32,0.814,0.113,0.691,0.0,0.29,-6.702,0.133,97.109,4
4483,Musica Killa,Los Homerun-es,Daddy Yankee,spotify:track:3jNeBl7KFgwsiF49IqHxO6,2003-09-23,236666,27,0.889,0.00723,0.727,4.74e-05,0.111,-7.067,0.148,94.009,4
4484,Gata Gangster,Los Homerun-es,Daddy Yankee,spotify:track:0vpEg6cBXfG0PZXRSKZ4bE,2003-09-23,219106,48,0.88,0.00428,0.829,0.000574,0.0933,-8.083,0.131,97.033,4
4485,Flow Gangsteril,Los Homerun-es,Daddy Yankee,spotify:track:56Wm4FC8snVRpF6vYseJ9A,2003-09-23,200253,29,0.636,0.00475,0.614,0.0,0.112,-7.345,0.307,87.962,4
4486,Mejor Que Tu Ex - Remix,Los Homerun-es,Daddy Yankee,spotify:track:4mbvvyadkouqLkmwWzJTy7,2003-09-23,169453,23,0.723,0.107,0.717,0.0,0.0689,-8.172,0.38,196.064,4
4487,Donde Mi No Vengas,Los Homerun-es,Daddy Yankee,spotify:track:1rtNV6OBtroYv55I2sz8MU,2003-09-23,118826,33,0.864,0.022,0.588,2.39e-06,0.0793,-9.283,0.451,96.014,4
4488,Estan Locos,Los Homerun-es,Daddy Yankee,spotify:track:2MSEozqoqufrgVdiEnzf6H,2003-09-23,84573,28,0.918,0.01,0.595,0.0,0.127,-9.273,0.245,95.984,4
4489,Sigan Brincando,Los Homerun-es,Daddy Yankee,spotify:track:5kesPpOY8Sysd7stBvN0bd,2003-09-23,90600,26,0.844,0.00644,0.711,0.0,0.0622,-8.536,0.161,95.735,4
4490,Me Quedo,Los Homerun-es,Daddy Yankee,spotify:track:4MJqQ2k8sFTcb9PI21bPIo,2003-09-23,72013,44,0.748,0.0291,0.546,5.85e-05,0.182,-10.802,0.217,95.462,4
4491,Yamilette,Los Homerun-es,Daddy Yankee,spotify:track:5m5mGmkTg33Cuu0LmZmDpa,2003-09-23,98066,42,0.929,0.00848,0.539,0.0,0.11,-8.736,0.325,96.011,4
4492,Ya Va Sonando,Los Homerun-es,Daddy Yankee,spotify:track:34ExBHQHZi3ZQjDH4S1tb5,2003-09-23,103973,27,0.85,0.0151,0.72,0.0,0.18,-8.916,0.124,95.518,4
