,name,album,artist,uri,release_date,length,popularity,danceability,acousticness,energy,instrumentalness,liveness,loudness,speechiness,tempo,time_signature,cluster
4522,Love Is War,Humanity - Hour I,Scorpions,spotify:track:5uCzDIiEXZUwl42nHhKYlU,2007,260200,31,0.223,0.0379,0.905,2.22e-06,0.16,-3.068,0.0747,80.273,4,3
4523,The Cross,Humanity - Hour I,Scorpions,spotify:track:6Bm19y80lYNirp6SqU5P8D,2007,268733,26,0.506,0.000177,0.9059999999999999,0.0674,0.418,-3.971,0.075,139.939,4,3
4524,Humanity,Humanity - Hour I,Scorpions,spotify:track:2uEz2uLMNj9ySHMkwuCDo5,2007,326640,56,0.45,0.0119,0.71,0.000204,0.0822,-3.6319999999999997,0.0373,86.844,4,1
4525,New Generation,Unbreakable,Scorpions,spotify:track:2nywlgx4YQAFRUAO6TAST3,2004-08-30,351133,11,0.528,0.0106,0.8340000000000001,1.47e-06,0.17600000000000002,-5.324,0.0598,133.014,4,2
4526,Love 'em or Leave 'em,Unbreakable,Scorpions,spotify:track:78GGIriJVOqqojjTFzhilo,2004-08-30,243653,10,0.41200000000000003,1.34e-05,0.945,0.763,0.39,-4.55,0.0899,144.006,4,4
4527,Deep and Dark,Unbreakable,Scorpions,spotify:track:4zlUeVQDgUk0xubBkJCcXj,2004-08-30,217346,12,0.509,4.1e-05,0.907,0.0723,0.22399999999999998,-5.023,0.055,125.053,4,1
4528,Borderline,Unbreakable,Scorpions,spotify:track:2fsngeTU1pqTNVYT2FSr60,2004-08-30,293466,6,0.539,0.00156,0.84,0.009309999999999999,0.268,-4.005,0.0634,108.988,4,1
4529,Blood Too Hot,Unbreakable,Scorpions,spotify:track:7sKag3gJyJZxtRUJtqqbZt,2004-08-30,255986,7,0.308,0.00024900000000000004,0.9279999999999999,0.00715,0.114,-4.496,0.171,178.43,4,2
4530,Maybe I Maybe You,Unbreakable,Scorpions,spotify:track:1mUxVQKQJWeriXaGBQpvYB,2004-08-30,210200,22,0.22899999999999998,0.541,0.449,6.46e-06,0.115,-6.696000000000001,0.0306,176.11700000000002,3,0
4531,Someday Is Now,Unbreakable,Scorpions,spotify:track:2BPwY02HfXdLMGl1AkOXju,2004-08-30,203813,7,0.5329999999999999,7.219999999999999e-05,0.953,0.237,0.20199999999999999,-3.728,0.0536,132.02200000000002,4,2
4532,My City My Town,Unbreakable,Scorpions,spotify:track:3mLlYHVekcnXKuHgCn7ekt,2004-08-30,295293,8,0.53,0.000269,0.888,0.00576,0.359,-4.419,0.0603,131.04,4,2
4533,Through My Eyes,Unbreakable,Scorpions,spotify:track:3GkHIbvYKULas2UaJm0MGh,2004-08-30,323093,12,0.48200000000000004,0.0043,0.818,4.55e-05,0.37,-5.371,0.0511,107.935,4,1
4534,Can You Feel It,Unbreakable,Scorpions,spotify:track:4cyZOJoGyh0xW3syqInE7c,2004-08-30,227613,6,0.537,0.00014,0.865,0.000147,0.0792,-4.522,0.0443,93.01799999999999,4,1
4535,This Time,Unbreakable,Scorpions,spotify:track:6LNMTVgv5TxMfT82Rp6qJe,2004-08-30,214266,5,0.505,0.0011099999999999999,0.978,0.0529,0.34600000000000003,-4.051,0.19899999999999998,103.022,4,3
4536,She Said,Unbreakable,Scorpions,spotify:track:2s3SDRFBDicq7CnqxVsO3z,2004-08-30,272200,12,0.511,0.0859,0.5539999999999999,0.0,0.0975,-5.744,0.0292,121.959,4,1
4537,Remember the Good Times - Retro Garage Mix,Unbreakable,Scorpions,spotify:track:5mBBNSSFOVxW8TCJZkF6kv,2004-08-30,264293,8,0.505,0.00112,0.945,0.35700000000000004,0.652,-4.433,0.0839,140.047,4,3
4538,New Generation,Unbreakable,Scorpions,spotify:track:650VDmWJVUEgNmx99XINGH,2004-05-03,351133,14,0.526,0.0128,0.831,1.94e-06,0.171,-5.327999999999999,0.0643,133.004,4,2
4539,Love 'em or Leave 'em,Unbreakable,Scorpions,spotify:track:2HhEnxHMEFDddRrCg6jsCK,2004-05-03,243653,12,0.41,1.4300000000000002e-05,0.945,0.759,0.387,-4.599,0.0845,143.916,4,4
4540,Deep and Dark,Unbreakable,Scorpions,spotify:track:7g5FyYAMIrHwMeOMXirQhd,2004-05-03,217346,28,0.515,5.47e-05,0.9059999999999999,0.0432,0.221,-5.021,0.059000000000000004,125.059,4,1
4541,Borderline,Unbreakable,Scorpions,spotify:track:6Fy6l92BynbxygiFMU1YXJ,2004-05-03,293466,9,0.534,0.00157,0.835,0.00468,0.268,-3.945,0.0704,108.988,4,1
